CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
11124,40,AW00011124,,Ross,F,Jordan,False,1968-07-23,S,,M,ross1@adventure-works.com,80000,1,0,Partial College,Skilled Manual,1,1,6973 Dublin Court,,1 (11) 500 555-0126,2011-05-05,5-10 Miles
11125,37,AW00011125,,Dana,J,Navarro,False,1961-10-06,S,,F,dana2@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,8481 Zartop Street,,1 (11) 500 555-0172,2013-01-31,5-10 Miles
11126,11,AW00011126,,Shaun,,Carson,False,1954-10-05,M,,M,shaun16@adventure-works.com,10000,2,1,High School,Skilled Manual,0,2,57 Wolf Way,,1 (11) 500 555-0155,2011-05-28,0-1 Miles
11127,361,AW00011127,,Jan,,Edwards,False,1981-04-19,M,,F,jan11@adventure-works.com,40000,0,0,High School,Skilled Manual,1,1,9409 The Alameda,,111-555-0118,2013-04-10,5-10 Miles
11128,635,AW00011128,,Samantha,,Long,False,1981-06-03,M,,F,samantha35@adventure-works.com,40000,0,0,High School,Skilled Manual,1,1,1606 Alderwood Lane,,175-555-0139,2013-06-19,5-10 Miles
11129,638,AW00011129,,Julia,M,Wright,False,1981-02-01,S,,F,julia17@adventure-works.com,40000,0,0,High School,Skilled Manual,1,1,7397 Central Blvd.,,456-555-0174,2011-08-06,5-10 Miles
11130,543,AW00011130,,Caroline,L,Russell,False,1985-07-05,M,,F,caroline21@adventure-works.com,30000,0,0,High School,Skilled Manual,1,2,3884 Bates Court,,424-555-0137,2013-12-09,5-10 Miles
11131,50,AW00011131,,Amanda,,Rivera,False,1985-09-09,M,,F,amanda7@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,9573 Royal Oak Rd.,,918-555-0126,2013-10-18,0-1 Miles
11132,51,AW00011132,,Melissa,E,Richardson,False,1986-04-25,S,,F,melissa31@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,6832 Fruitwood Dr,,928-555-0118,2013-04-09,5-10 Miles
11133,542,AW00011133,,Angela,,Griffin,False,1986-03-08,S,,F,angela23@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,3828 Baltic Sea Ct,,598-555-0174,2013-12-30,0-1 Miles
11134,30,AW00011134,,Larry,D,Townsend,False,1957-02-22,S,,M,larry14@adventure-works.com,10000,5,0,High School,Skilled Manual,1,2,7034 Carson,,1 (11) 500 555-0130,2011-05-03,5-10 Miles
11135,302,AW00011135,,Marcus,L,Harris,False,1985-05-02,S,,M,marcus14@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,9068 Quiet Place Drive,,442-555-0119,2013-04-18,5-10 Miles
11136,53,AW00011136,,Brianna,D,Morgan,False,1984-04-24,S,,F,brianna30@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,9005 Eagle Ct.,,954-555-0117,2013-01-03,0-1 Miles
11137,641,AW00011137,,Jasmine,A,Taylor,False,1984-01-17,M,,F,jasmine7@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,2457 Matterhorn Court,,557-555-0146,2013-07-31,5-10 Miles
11138,325,AW00011138,,Lauren,,Davis,False,1984-03-14,M,,F,lauren23@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,8105 Pembrook Court,,832-555-0121,2013-09-19,0-1 Miles
11139,28,AW00011139,,Tanya,,Moreno,False,1949-11-05,S,,F,tanya2@adventure-works.com,30000,2,0,Partial College,Clerical,0,2,6155 Wilbur Drive,,1 (11) 500 555-0185,2013-09-14,5-10 Miles
11140,301,AW00011140,,Javier,L,Alvarez,False,1982-08-11,S,,M,javier1@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,8935 Etcheverry Dr.,,763-555-0134,2013-03-19,5-10 Miles
11141,314,AW00011141,,Nicole,,Ramirez,False,1982-12-19,M,,F,nicole42@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,1101 C Street,,152-555-0162,2013-05-16,0-1 Miles
11142,51,AW00011142,,Eduardo,,Patterson,False,1983-02-11,S,,M,eduardo55@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,6255 Macalvey Dr.,,190-555-0184,2013-02-13,0-1 Miles
11143,334,AW00011143,,Jonathan,M,Henderson,False,1982-08-04,M,,M,jonathan4@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,165 East Lane Road,,149-555-0113,2013-06-15,5-10 Miles
11144,607,AW00011144,,Edward,,Hernandez,False,1985-03-08,S,,M,edward48@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,7607 Pine Hollow Road,,178-555-0196,2013-01-25,0-1 Miles
11145,536,AW00011145,,Jasmine,L,Coleman,False,1985-06-06,S,,F,jasmine46@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,1961 Oak Grove Road,,857-555-0115,2013-01-25,0-1 Miles
11146,8,AW00011146,,Karla,L,Goel,False,1945-02-22,S,,F,karla20@adventure-works.com,40000,2,0,Bachelors,Management,1,2,3272 Corrie Lane,,1 (11) 500 555-0137,2013-02-05,5-10 Miles
11147,40,AW00011147,,Ernest,L,Wu,False,1944-08-04,M,,M,ernest6@adventure-works.com,60000,2,0,Graduate Degree,Management,1,1,1832 RiverRock Dr,,1 (11) 500 555-0139,2011-05-13,0-1 Miles
11148,22,AW00011148,,Ross,,Vazquez,False,1947-02-13,M,,M,ross32@adventure-works.com,40000,2,0,Bachelors,Management,1,2,1201 Paso Del Rio Way,,1 (11) 500 555-0163,2013-03-07,5-10 Miles
11149,25,AW00011149,,Theodore,,Gill,False,1946-10-18,M,,M,theodore14@adventure-works.com,40000,2,0,Bachelors,Management,1,2,9120 Pinewood Court,,1 (11) 500 555-0194,2013-06-04,0-1 Miles
11150,39,AW00011150,,Russell,M,Shen,False,1946-09-12,S,,M,russell6@adventure-works.com,40000,2,0,Bachelors,Management,1,2,4755 Easley Drive,,1 (11) 500 555-0191,2013-03-27,5-10 Miles
11151,18,AW00011151,,Melinda,G,Gill,False,1947-08-25,S,,F,melinda9@adventure-works.com,60000,2,0,Graduate Degree,Management,0,1,805 Rainier Dr.,,1 (11) 500 555-0117,2011-05-15,0-1 Miles
11152,633,AW00011152,,James,J,Williams,False,1981-07-09,S,,M,james77@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,6827 Seagull Court,,355-555-0153,2013-01-09,5-10 Miles
11153,635,AW00011153,,Angela,R,James,False,1981-12-21,M,,F,angela34@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,8877 Weatherly Drive,,847-555-0111,2013-03-29,5-10 Miles
11154,553,AW00011154,,Megan,G,Walker,False,1982-02-18,S,,F,megan25@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,6898 Holiday Hills,,918-555-0186,2013-01-10,5-10 Miles
11155,301,AW00011155,,Hunter,J,Robinson,False,1981-07-25,S,,M,hunter50@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,8356 Mori Court,,891-555-0125,2013-01-06,1-2 Miles
11156,334,AW00011156,,Maria,,Roberts,False,1981-08-06,S,,F,maria47@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,9452 Mariposa Ct.,,158-555-0199,2013-01-08,1-2 Miles
11157,642,AW00011157,,Hannah,E,Long,False,1980-12-08,M,,F,hannah32@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,1832 Preston Ct.,,974-555-0177,2013-07-24,5-10 Miles
11158,361,AW00011158,,Jason,K,Wright,False,1981-04-06,S,,M,jason46@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,6771 Bundros Court,,694-555-0176,2013-01-19,5-10 Miles
11159,385,AW00011159,,Brianna,A,Hughes,False,1981-03-16,S,,F,brianna57@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,6793 Bonifacio St.,,319-555-0183,2013-09-08,1-2 Miles
11160,311,AW00011160,,Maurice,M,Tang,False,1979-07-08,S,,M,maurice4@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,2886 Chaparral Court,Space # 45,947-555-0172,2013-02-21,5-10 Miles
11161,311,AW00011161,,Emily,,Wood,False,1979-10-20,S,,F,emily27@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,1562 Black Walnut,,184-555-0114,2013-06-01,1-2 Miles
11162,331,AW00011162,,Chase,,Cox,False,1979-09-02,S,,M,chase10@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,P.O. Box 8070,,764-555-0116,2013-02-18,5-10 Miles
11163,372,AW00011163,,Gabriel,,Wang,False,1980-06-18,M,,M,gabriel21@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,8002 Crane Court,,617-555-0150,2013-05-01,5-10 Miles
11164,374,AW00011164,,Devin,,Brooks,False,1979-11-02,S,,M,devin63@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,4231 Highland Dr.,,502-555-0138,2013-04-27,1-2 Miles
11165,348,AW00011165,,Jocelyn,,Alexander,False,1979-01-15,M,,F,jocelyn18@adventure-works.com,60000,0,0,Partial College,Skilled Manual,0,1,3376 Bank Way,,354-555-0134,2013-05-25,1-2 Miles
11166,631,AW00011166,,Ashley,,Martinez,False,1977-10-22,S,,F,ashley18@adventure-works.com,70000,0,0,Partial College,Skilled Manual,0,2,6993 Whyte Park Ave.,,131-555-0194,2013-10-14,0-1 Miles
11167,618,AW00011167,,Jasmine,J,Barnes,False,1978-01-29,S,,F,jasmine43@adventure-works.com,80000,0,0,Bachelors,Management,0,1,9183 Via Del Sol,,178-555-0156,2013-01-07,0-1 Miles
11168,348,AW00011168,,David,,Rodriguez,False,1973-11-12,S,,M,david83@adventure-works.com,80000,0,0,Bachelors,Management,0,1,38 Shangri-la Rd.,,730-555-0128,2013-01-15,0-1 Miles
11169,312,AW00011169,,Bryce,,Richardson,False,1973-12-20,M,,M,bryce8@adventure-works.com,90000,4,4,Bachelors,Management,1,1,1841 Blackwood Drive,,178-555-0176,2013-05-26,0-1 Miles
11170,612,AW00011170,,Carol,T,Howard,False,1973-08-04,M,,F,carol5@adventure-works.com,90000,4,4,Bachelors,Management,1,1,6281 Edward Ave,,845-555-0127,2013-08-26,0-1 Miles
11171,385,AW00011171,,Jonathan,E,Hill,False,1978-10-05,S,,M,jonathan43@adventure-works.com,100000,1,0,Bachelors,Management,1,2,3731 Chinquapin Ct,,134-555-0196,2011-08-20,1-2 Miles
11172,626,AW00011172,,Gabrielle,J,Adams,False,1973-05-20,M,,F,gabrielle58@adventure-works.com,100000,1,0,Bachelors,Management,1,2,5621 Arcadia Pl.,,403-555-0152,2013-05-03,1-2 Miles
11173,552,AW00011173,,Sarah,F,Thomas,False,1973-02-28,S,,F,sarah13@adventure-works.com,110000,0,0,Graduate Degree,Management,0,4,5636 Mt. Whitney Dr.,,868-555-0188,2013-03-02,0-1 Miles
11174,338,AW00011174,,Nicholas,,Robinson,False,1973-01-09,M,,M,nicholas19@adventure-works.com,110000,0,1,Graduate Degree,Management,1,0,1318 Lasalle Street,,949-555-0138,2013-07-13,2-5 Miles
11175,300,AW00011175,,Luis,,Wang,False,1968-09-01,S,,M,luis24@adventure-works.com,70000,0,0,Partial College,Skilled Manual,1,2,6943 Patterson Blvd.,,418-555-0127,2011-08-28,5-10 Miles
11176,50,AW00011176,,Mason,D,Roberts,False,1979-01-21,M,,M,mason25@adventure-works.com,90000,4,4,Bachelors,Management,1,1,5753 Megan Dr.,,539-555-0162,2013-02-02,1-2 Miles
11177,359,AW00011177,,Jose,M,Flores,False,1948-01-01,M,,M,jose6@adventure-works.com,110000,2,4,Graduate Degree,Management,1,2,3991 Rambling Rose Drive,,157-555-0182,2013-03-29,5-10 Miles
11178,334,AW00011178,,Nathan,J,Johnson,False,1954-08-20,M,,M,nathan55@adventure-works.com,100000,2,3,Graduate Degree,Management,1,3,8927 Daylight Place,,117-555-0182,2013-02-21,1-2 Miles
11179,300,AW00011179,,Molly,E,Rodriguez,False,1959-12-08,M,,F,molly18@adventure-works.com,120000,2,4,Graduate Degree,Management,1,3,5556 Riverland Dr.,,135-555-0185,2013-03-12,5-10 Miles
11180,307,AW00011180,,April,,Anand,False,1948-07-01,M,,F,april18@adventure-works.com,160000,1,3,Bachelors,Management,1,4,3531 Brookview Drive,,702-555-0144,2013-03-17,0-1 Miles
11181,338,AW00011181,,Devin,P,Martin,False,1960-02-01,M,,M,devin13@adventure-works.com,170000,2,3,Graduate Degree,Management,1,2,1085 Greenbelt Way,Unit B-105,735-555-0197,2013-05-07,0-1 Miles
11182,638,AW00011182,,Stephanie,,Torres,False,1950-02-22,S,,F,stephanie19@adventure-works.com,70000,4,0,Bachelors,Management,1,2,6968 Mildred Ln.,,567-555-0176,2013-08-28,10+ Miles
11183,368,AW00011183,,Jasmine,W,Lee,False,1950-01-12,S,,F,jasmine19@adventure-works.com,70000,4,0,Bachelors,Management,1,2,7502 Contuti Avenue,,147-555-0199,2013-04-30,10+ Miles
11184,311,AW00011184,,Meghan,,Hernandez,False,1955-11-13,S,,F,meghan3@adventure-works.com,70000,4,0,Bachelors,Management,1,2,5872 L St.,,967-555-0188,2013-08-10,10+ Miles
11185,53,AW00011185,,Ashley,,Henderson,False,1950-04-07,S,,F,ashley31@adventure-works.com,70000,4,0,Bachelors,Management,1,2,8834 San Jose Ave.,,173-555-0121,2013-02-21,10+ Miles
11186,352,AW00011186,,Sarah,C,Price,False,1949-11-18,S,,F,sarah25@adventure-works.com,70000,4,0,Bachelors,Management,1,2,4815 Paraiso Ct.,,180-555-0133,2013-10-18,10+ Miles
11187,612,AW00011187,,Jennifer,S,Cooper,False,1949-08-21,M,,F,jennifer63@adventure-works.com,60000,4,0,Graduate Degree,Management,1,2,2429 Longview Road,,857-555-0111,2013-04-03,10+ Miles
11188,361,AW00011188,,Catherine,,Morris,False,1950-03-06,M,,F,catherine16@adventure-works.com,60000,4,0,Graduate Degree,Management,0,2,6542 Stonewood Drive,,795-555-0117,2013-11-01,1-2 Miles
11189,609,AW00011189,,Lawrence,W,Blanco,False,1950-01-12,S,,M,lawrence14@adventure-works.com,60000,4,0,Graduate Degree,Management,1,2,7502 Contuti Avenue,,656-555-0171,2011-08-26,10+ Miles
11190,300,AW00011190,,Carson,,Bryant,False,1949-12-20,M,,M,carson17@adventure-works.com,70000,5,0,Bachelors,Management,1,2,2995 Youngsdale Dr.,,240-555-0142,2013-08-28,10+ Miles
11191,310,AW00011191,,Kristi,E,Perez,False,1951-06-17,S,,F,kristi39@adventure-works.com,70000,5,0,Bachelors,Management,1,3,1769 Lislin Ct,,123-555-0181,2011-08-11,10+ Miles
11192,637,AW00011192,,James,C,Brown,False,1951-03-13,M,,M,james79@adventure-works.com,60000,4,0,Bachelors,Management,1,2,673 Old Mountain View Dr.,,725-555-0117,2013-06-23,2-5 Miles
11193,553,AW00011193,,Ian,A,Gray,False,1950-08-13,M,,M,ian72@adventure-works.com,60000,4,0,Bachelors,Management,1,2,5941 Gill Dr.,,596-555-0190,2013-02-25,2-5 Miles
11194,352,AW00011194,,Jacqueline,R,Price,False,1950-12-08,M,,F,jacqueline0@adventure-works.com,60000,4,0,Bachelors,Management,1,2,872 Mark Twain Dr,,266-555-0112,2013-03-13,2-5 Miles
11195,635,AW00011195,,Megan,,Henderson,False,1951-08-10,M,,F,megan55@adventure-works.com,60000,5,0,Bachelors,Management,1,3,8411 Mt. Olivet Place,,560-555-0150,2013-04-14,10+ Miles
11196,536,AW00011196,,Alfredo,,Romero,False,1951-12-05,M,,M,alfredo10@adventure-works.com,60000,5,0,Bachelors,Management,1,3,2499 Greendell Pl,,342-555-0110,2013-03-03,10+ Miles
11197,637,AW00011197,,Andrea,,Morris,False,1951-12-16,M,,F,andrea18@adventure-works.com,70000,3,1,Bachelors,Management,0,1,1883 Green View Court,,715-555-0178,2013-05-02,1-2 Miles
11198,368,AW00011198,,Brooke,,Sanders,False,1952-05-25,S,,F,brooke3@adventure-works.com,70000,4,1,Bachelors,Management,1,1,5192 Dumbarton Drive,,215-555-0156,2013-02-05,10+ Miles
11199,302,AW00011199,,Jacqueline,,Bennett,False,1957-11-02,M,,F,jacqueline1@adventure-works.com,70000,4,1,Bachelors,Management,1,1,8948 Chinquapin Court,,413-555-0174,2013-03-18,10+ Miles
11200,69,AW00011200,,Jason,L,Griffin,False,1953-05-21,M,,M,jason18@adventure-works.com,70000,4,1,Bachelors,Management,1,1,7239 Nicholas Drive,,232-555-0160,2013-02-07,1-2 Miles
11201,369,AW00011201,,Amanda,,Foster,False,1953-02-14,M,,F,amanda37@adventure-works.com,70000,4,1,Bachelors,Management,1,1,3984 San Francisco,,505-555-0159,2013-07-01,10+ Miles
11202,334,AW00011202,,Alexia,L,Price,False,1958-08-22,M,,F,alexia0@adventure-works.com,80000,5,0,Bachelors,Management,0,2,2079 Wellington Ct,,552-555-0118,2013-09-15,1-2 Miles
11203,60,AW00011203,,Luis,D,Diaz,False,1959-08-18,M,,M,luis21@adventure-works.com,40000,2,1,High School,Professional,1,2,3682 Diablo View Road,,171-555-0126,2013-02-20,10+ Miles
11204,536,AW00011204,,Destiny,C,Rivera,False,1953-11-29,M,,F,destiny33@adventure-works.com,40000,2,1,High School,Professional,1,2,6965 Appalachian Drive,,743-555-0111,2013-08-09,2-5 Miles
11205,612,AW00011205,,Abby,,Fernandez,False,1954-01-21,M,,F,abby13@adventure-works.com,40000,2,1,High School,Professional,1,2,8330 Glenside Court,,134-555-0119,2013-07-27,10+ Miles
11206,626,AW00011206,,Blake,,Flores,False,1954-03-24,M,,M,blake60@adventure-works.com,60000,2,1,Partial College,Professional,1,1,9410 Ferry St.,,975-555-0163,2013-05-11,10+ Miles
11207,635,AW00011207,,Danielle,,Cox,False,1954-01-16,S,,F,danielle12@adventure-works.com,60000,2,1,Partial College,Professional,1,1,2346 Wren Ave,,396-555-0158,2013-01-31,10+ Miles
11208,325,AW00011208,,Maria,,Reed,False,1953-08-03,M,,F,maria4@adventure-works.com,60000,2,1,Bachelors,Management,1,0,1413 Bridgeview St,,156-555-0163,2013-03-04,10+ Miles
11209,336,AW00011209,,Allison,,Evans,False,1953-07-12,M,,F,allison21@adventure-works.com,60000,2,1,Bachelors,Management,1,0,3515 Sutton Circle,,988-555-0151,2013-03-25,10+ Miles
11210,383,AW00011210,,Edward,J,Wood,False,1953-12-06,M,,M,edward50@adventure-works.com,70000,4,1,Partial College,Professional,1,2,1039 Adelaide St.,,229-555-0114,2013-05-06,10+ Miles
11211,50,AW00011211,,Samantha,,Russell,False,1960-10-08,M,,F,samantha42@adventure-works.com,40000,2,1,High School,Professional,1,2,9256 Village Oaks Dr.,,547-555-0121,2013-02-01,2-5 Miles
11212,53,AW00011212,,Chloe,,Campbell,False,1955-05-05,M,,F,chloe4@adventure-works.com,40000,2,1,High School,Professional,1,2,3562 East Ave.,# 4,205-555-0169,2013-01-30,2-5 Miles
11213,614,AW00011213,,Stephanie,B,Murphy,False,1954-11-11,S,,F,stephanie11@adventure-works.com,60000,2,1,Partial College,Professional,1,2,5514 Grant Street,,293-555-0151,2013-03-28,10+ Miles
11214,545,AW00011214,,Charles,O,Miller,False,1955-05-07,S,,M,charles9@adventure-works.com,60000,2,1,Partial College,Professional,1,2,2719 Little Dr,,389-555-0115,2013-08-14,10+ Miles
11215,62,AW00011215,,Ana,,Perry,False,1961-06-17,M,,F,ana7@adventure-works.com,40000,2,1,Partial High School,Skilled Manual,1,2,3114 Arlington Way,,446-555-0134,2013-02-15,10+ Miles
11216,547,AW00011216,,Jasmine,A,Torres,False,1955-11-17,S,,F,jasmine32@adventure-works.com,60000,2,1,Partial College,Professional,1,2,8328 San Francisco,,939-555-0130,2011-08-15,10+ Miles
11217,547,AW00011217,,Natalie,P,Adams,False,1955-08-11,S,,F,natalie58@adventure-works.com,60000,2,1,Partial College,Professional,1,2,6592 Bent Tree Lane,,300-555-0150,2011-08-10,10+ Miles
11218,642,AW00011218,,Olivia,,Brown,False,1961-09-07,S,,F,olivia4@adventure-works.com,60000,2,1,Partial College,Professional,0,2,3964 Stony Hill Circle,,414-555-0147,2013-02-28,2-5 Miles
11219,553,AW00011219,,Charles,,Cook,False,1956-05-31,M,,M,charles69@adventure-works.com,60000,2,1,High School,Professional,1,2,6871 Bel Air Dr.,,755-555-0111,2013-10-29,10+ Miles
11220,310,AW00011220,,Erica,C,Huang,False,1961-02-19,M,,F,erica5@adventure-works.com,60000,2,1,Partial College,Professional,1,1,9142 All Ways Drive,,618-555-0157,2013-03-14,10+ Miles
11221,334,AW00011221,,Nathan,,Perry,False,1955-12-08,M,,M,nathan3@adventure-works.com,70000,4,2,Partial College,Professional,1,1,9714 Nicholas Drive,,271-555-0191,2013-04-07,1-2 Miles
11222,369,AW00011222,,Alexandra,,Rivera,False,1956-02-14,M,,F,alexandra11@adventure-works.com,80000,3,1,Bachelors,Management,1,1,4999 Corte Segunda,,488-555-0143,2013-11-01,1-2 Miles
11223,52,AW00011223,,Hailey,I,Patterson,False,1957-03-15,S,,F,hailey30@adventure-works.com,70000,2,1,High School,Professional,1,2,5045 Vancouver Way,# 133,480-555-0126,2013-01-29,2-5 Miles
11224,612,AW00011224,,Tiffany,J,Li,False,1957-03-05,S,,F,tiffany3@adventure-works.com,70000,2,1,High School,Professional,1,2,6404 Del Mar Ave,,197-555-0118,2011-08-07,10+ Miles
11225,635,AW00011225,,Madison,D,Lee,False,1962-02-12,M,,F,madison22@adventure-works.com,60000,2,1,Partial College,Professional,1,1,5927 Seaview Avenue,,471-555-0142,2013-06-22,10+ Miles
11226,552,AW00011226,,Sydney,T,Ross,False,1962-09-23,M,,F,sydney26@adventure-works.com,60000,2,1,Partial College,Professional,1,1,5252 Santa Fe,,219-555-0146,2013-02-21,2-5 Miles
11227,310,AW00011227,,Marshall,D,Chavez,False,1962-08-08,S,,M,marshall35@adventure-works.com,60000,2,1,Partial College,Professional,1,2,9022 Estudillo Street,,712-555-0116,2011-08-03,10+ Miles
11228,316,AW00011228,,Ashley,R,Jones,False,1956-10-16,M,,F,ashley3@adventure-works.com,60000,2,1,Partial College,Professional,1,2,7681 Willow Pass Road,,996-555-0169,2013-10-25,10+ Miles
11229,355,AW00011229,,Adrian,C,Stewart,False,1957-06-01,S,,M,adrian21@adventure-works.com,70000,4,2,Partial College,Professional,1,1,6898 Shaw Rd.,,812-555-0122,2013-07-27,10+ Miles
11230,369,AW00011230,,Amber,,Turner,False,1956-09-30,M,,F,amber4@adventure-works.com,70000,4,2,Partial College,Professional,0,2,6345 Ridge Circle,,155-555-0131,2013-07-16,2-5 Miles
11231,611,AW00011231,,Dennis,,Zhang,False,1963-11-11,M,,M,dennis1@adventure-works.com,60000,2,1,High School,Professional,1,2,3951 Calle Verde Drive,,710-555-0134,2013-02-10,10+ Miles
11232,616,AW00011232,,Hailey,R,Bryant,False,1958-03-27,M,,F,hailey38@adventure-works.com,60000,3,1,High School,Professional,0,2,2828 Rogers Ave.,,156-555-0195,2013-09-20,2-5 Miles
11233,299,AW00011233,,Todd,,Li,False,1963-09-06,M,,M,todd5@adventure-works.com,70000,4,2,Partial College,Professional,1,2,5897 Scottsdale Rd.,,680-555-0147,2013-02-08,10+ Miles
11234,337,AW00011234,,Anna,,Griffin,False,1958-05-19,S,,F,anna46@adventure-works.com,70000,4,2,Partial College,Professional,1,2,7221 Peachwillow Street,,965-555-0146,2013-02-08,10+ Miles
11235,607,AW00011235,,Angel,J,Stewart,False,1957-08-07,M,,M,angel24@adventure-works.com,70000,4,2,Partial College,Professional,1,2,2585 La Salle Ct.,,540-555-0122,2013-07-04,10+ Miles
11236,609,AW00011236,,Jeremy,,Butler,False,1957-09-02,S,,M,jeremy29@adventure-works.com,70000,5,2,Partial College,Professional,1,2,8811 The Trees Dr.,,980-555-0117,2013-10-03,10+ Miles
11237,161,AW00011237,,Clarence,M,Anand,False,1964-03-22,S,,M,clarence36@adventure-works.com,130000,2,3,Bachelors,Management,0,4,Welt Platz 6,,1 (11) 500 555-0191,2011-09-05,0-1 Miles
11238,232,AW00011238,,Mayra,,Prasad,False,1964-02-07,S,,F,mayra9@adventure-works.com,130000,2,3,Bachelors,Management,0,4,1119 Elderwood Dr.,#3,1 (11) 500 555-0116,2011-01-06,0-1 Miles
11239,249,AW00011239,,Latoya,C,Goel,False,1969-10-02,M,,F,latoya18@adventure-works.com,130000,2,4,Partial College,Professional,0,2,8154 Pheasant Circle,,1 (11) 500 555-0149,2011-01-19,5-10 Miles
11240,273,AW00011240,,Anne,B,Hernandez,False,1964-06-09,M,,F,anne4@adventure-works.com,160000,2,3,Partial College,Professional,1,4,76 Woodcrest Dr.,,1 (11) 500 555-0119,2011-02-27,5-10 Miles
